transaction_id,transaction_time,transaction_amount,merchant_category,location,card_type,transaction_type,device_type,is_international,previous_fraud,fraud_label,fraud_prediction,fraud_probability
TXN-005074,2026-03-07T18:35:13.739Z,19.71,Clothing,Dubai,Visa,Online,POS Terminal,false,true,1,,
TXN-005075,2025-12-26T06:29:44.739Z,293.88,Online Shopping,San Francisco,Mastercard,In-Store,Mobile App,true,false,0,,
TXN-005076,2025-12-19T19:44:54.739Z,7300.14,Online Shopping,Houston,Discover,In-Store,Mobile App,true,true,1,,
TXN-005077,2026-02-13T05:56:32.739Z,48.64,Restaurant,Houston,Visa,Online,POS Terminal,false,false,0,,
TXN-005078,2026-01-19T14:27:22.739Z,180.21,Restaurant,Lagos,Amex,In-Store,ATM Machine,false,false,0,,
TXN-005079,2026-03-08T06:01:03.739Z,367.07,Healthcare,Denver,Amex,Online,ATM Machine,false,false,0,,
TXN-005080,2026-03-03T08:50:07.739Z,143.03,Gas Station,London,Visa,Online,POS Terminal,false,false,0,,
TXN-005081,2026-01-18T02:16:15.739Z,245.53,Clothing,Miami,Discover,ATM,ATM Machine,false,false,0,,
TXN-005082,2026-01-18T16:24:16.739Z,176.46,ATM Withdrawal,Atlanta,Discover,ATM,Mobile App,false,false,0,,
TXN-005083,2026-02-21T06:57:13.739Z,206.03,Grocery,Chicago,Mastercard,Contactless,POS Terminal,false,false,0,,
TXN-005084,2025-12-10T04:59:27.739Z,251.01,Clothing,Miami,Discover,In-Store,Web Browser,false,false,0,,
TXN-005085,2026-02-09T05:07:15.739Z,134.69,Grocery,London,Mastercard,ATM,Mobile App,true,false,0,,
TXN-005086,2026-02-27T07:21:47.739Z,426.91,Electronics,Boston,Amex,Online,Web Browser,false,false,0,,
TXN-005087,2025-12-25T02:31:35.739Z,399.72,Online Shopping,Miami,Amex,Online,ATM Machine,false,false,0,,
TXN-005088,2026-01-11T12:35:42.739Z,485.75,Restaurant,Houston,Amex,ATM,ATM Machine,false,false,0,,
TXN-005089,2026-02-03T11:10:39.739Z,186.19,Restaurant,Atlanta,Mastercard,Contactless,POS Terminal,false,false,0,,
TXN-005090,2026-01-13T11:24:08.739Z,164.28,Travel,Lagos,Visa,In-Store,POS Terminal,false,false,0,,
TXN-005091,2025-12-19T08:41:30.739Z,58.54,Grocery,Miami,Mastercard,Online,POS Terminal,false,false,0,,
TXN-005092,2026-02-02T13:40:54.739Z,460.12,Entertainment,Miami,Visa,ATM,Mobile App,false,false,0,,
TXN-005093,2026-02-26T04:44:03.739Z,85.52,Entertainment,London,Amex,In-Store,Mobile App,true,false,0,,
TXN-005094,2025-12-13T13:22:40.739Z,48.82,Entertainment,Dubai,Amex,ATM,Mobile App,false,false,0,,
TXN-005095,2026-01-23T01:25:06.739Z,351.84,Grocery,Houston,Amex,In-Store,ATM Machine,true,false,0,,
TXN-005096,2025-12-17T13:58:43.739Z,231.82,Entertainment,Miami,Mastercard,ATM,ATM Machine,false,false,0,,
TXN-005097,2026-03-05T14:33:22.739Z,371.79,Clothing,Denver,Amex,In-Store,Web Browser,true,false,0,,
TXN-005098,2026-02-26T07:54:30.739Z,213.43,Gas Station,Tokyo,Discover,ATM,ATM Machine,true,false,0,,
TXN-005099,2025-12-20T06:46:54.739Z,438.56,Electronics,New York,Visa,In-Store,ATM Machine,true,false,0,,
TXN-005100,2026-02-27T07:06:33.739Z,344.45,Online Shopping,Chicago,Amex,Contactless,POS Terminal,false,false,0,,
TXN-005101,2026-01-31T03:30:18.739Z,400.97,Healthcare,Seattle,Amex,Contactless,POS Terminal,false,false,0,,
TXN-005102,2026-03-06T13:28:36.739Z,343.24,Gas Station,Miami,Amex,In-Store,Web Browser,false,false,0,,
TXN-005103,2026-01-04T08:12:37.739Z,479.75,Electronics,Seattle,Amex,ATM,ATM Machine,false,false,0,,
TXN-005104,2026-02-12T15:23:51.739Z,369.31,Online Shopping,Seattle,Amex,In-Store,Web Browser,false,false,0,,
TXN-005105,2026-01-19T04:46:54.739Z,421.8,Healthcare,San Francisco,Mastercard,In-Store,Mobile App,false,false,0,,
TXN-005106,2026-02-24T15:02:59.739Z,241.78,ATM Withdrawal,Miami,Mastercard,Contactless,Web Browser,false,false,0,,
TXN-005107,2026-03-04T08:49:03.739Z,41.55,ATM Withdrawal,New York,Visa,ATM,Mobile App,false,false,0,,
TXN-005108,2026-03-07T13:14:03.739Z,259.29,Travel,Houston,Discover,In-Store,ATM Machine,false,false,0,,
TXN-005109,2026-02-01T05:31:42.739Z,265.81,ATM Withdrawal,Seattle,Visa,In-Store,ATM Machine,false,false,0,,
TXN-005110,2026-02-02T14:39:05.739Z,80.8,Electronics,Houston,Amex,Online,Web Browser,false,false,0,,
TXN-005111,2025-12-26T14:04:11.739Z,171.49,Electronics,Los Angeles,Amex,ATM,POS Terminal,true,false,0,,
TXN-005112,2026-03-01T08:38:45.739Z,167.22,Electronics,Lagos,Mastercard,Online,ATM Machine,false,false,0,,
TXN-005113,2026-03-06T02:25:19.739Z,348.38,Online Shopping,London,Discover,In-Store,POS Terminal,false,false,0,,
TXN-005114,2026-01-03T08:01:36.739Z,199.77,Gas Station,Chicago,Amex,Contactless,POS Terminal,false,false,0,,
TXN-005115,2026-02-12T09:28:12.739Z,413.48,Clothing,Atlanta,Amex,ATM,ATM Machine,false,false,0,,
TXN-005116,2026-02-23T03:09:29.739Z,95.33,Entertainment,Tokyo,Discover,In-Store,Mobile App,false,false,0,,
TXN-005117,2025-12-31T01:45:30.739Z,172.27,Entertainment,Boston,Mastercard,Contactless,Mobile App,false,false,0,,
TXN-005118,2026-01-31T08:55:07.739Z,457.24,Healthcare,New York,Discover,Contactless,Mobile App,false,false,0,,
TXN-005119,2025-12-29T12:45:42.739Z,8.82,Gas Station,Dubai,Discover,ATM,ATM Machine,false,false,1,,
TXN-005120,2026-01-11T12:58:07.739Z,257.53,Restaurant,London,Amex,In-Store,Mobile App,false,false,0,,
TXN-005121,2026-01-25T11:03:05.739Z,438.01,Restaurant,London,Amex,In-Store,Mobile App,false,false,0,,
TXN-005122,2026-01-24T02:14:20.739Z,339.12,Gas Station,Dubai,Mastercard,Contactless,Web Browser,false,false,0,,
TXN-005123,2026-01-29T07:15:37.739Z,76.95,Gas Station,Lagos,Discover,In-Store,ATM Machine,false,false,0,,
TXN-005124,2025-12-29T14:19:12.739Z,404.56,Travel,Boston,Mastercard,Contactless,Mobile App,false,true,0,,
TXN-005125,2026-02-07T02:40:58.739Z,24.1,Healthcare,Miami,Amex,Online,ATM Machine,false,false,0,,
TXN-005126,2026-02-22T15:37:11.739Z,35.66,Clothing,Miami,Mastercard,Contactless,ATM Machine,false,false,0,,
TXN-005127,2026-03-07T06:53:16.739Z,97.75,Online Shopping,Chicago,Discover,In-Store,POS Terminal,false,false,0,,
TXN-005128,2026-01-30T16:24:26.739Z,383.1,Clothing,Lagos,Discover,In-Store,ATM Machine,false,false,0,,
TXN-005129,2026-02-02T15:53:39.739Z,169.06,Travel,Miami,Amex,Contactless,POS Terminal,false,false,0,,
TXN-005130,2026-01-16T14:02:18.739Z,219.99,Online Shopping,Houston,Discover,ATM,POS Terminal,false,false,0,,
TXN-005131,2026-02-05T02:11:28.739Z,179.84,Online Shopping,Denver,Visa,Online,Web Browser,true,false,0,,
TXN-005132,2026-02-18T00:31:58.739Z,289.22,Grocery,San Francisco,Amex,ATM,ATM Machine,false,false,0,,
TXN-005133,2026-01-07T15:02:11.739Z,232.02,ATM Withdrawal,Dubai,Discover,Online,Mobile App,false,false,0,,
TXN-005134,2026-02-11T04:47:10.739Z,36.1,Electronics,Dubai,Visa,In-Store,Web Browser,false,false,0,,
TXN-005135,2025-12-16T03:26:28.739Z,361.07,Healthcare,Los Angeles,Visa,ATM,Mobile App,false,false,0,,
TXN-005136,2025-12-23T11:57:41.739Z,301.68,Travel,Houston,Discover,Contactless,Web Browser,false,false,0,,
TXN-005137,2025-12-16T05:47:50.739Z,150.07,Electronics,Los Angeles,Visa,In-Store,POS Terminal,true,false,0,,
TXN-005138,2026-03-01T02:28:58.739Z,195.02,Gas Station,Lagos,Discover,Contactless,Web Browser,false,false,0,,
TXN-005139,2026-01-24T14:51:36.739Z,384.92,Grocery,Lagos,Mastercard,In-Store,POS Terminal,false,false,0,,
TXN-005140,2026-02-27T15:57:01.739Z,330.13,Grocery,Lagos,Discover,In-Store,Mobile App,false,false,0,,
TXN-005141,2025-12-26T13:37:16.739Z,307.62,Online Shopping,Boston,Discover,Online,Web Browser,false,false,0,,
TXN-005142,2026-01-15T01:33:56.739Z,437.29,Travel,San Francisco,Discover,Online,Mobile App,false,false,0,,
TXN-005143,2025-12-12T05:20:07.739Z,117.92,Restaurant,Lagos,Discover,In-Store,ATM Machine,false,false,0,,
TXN-005144,2026-01-20T10:13:28.739Z,151.82,ATM Withdrawal,San Francisco,Visa,ATM,Mobile App,false,false,0,,
TXN-005145,2026-01-27T08:01:42.739Z,379.65,Healthcare,Tokyo,Amex,ATM,ATM Machine,false,false,0,,
TXN-005146,2025-12-23T12:29:03.739Z,177.04,Clothing,Chicago,Mastercard,ATM,ATM Machine,false,false,0,,
TXN-005147,2026-01-23T14:26:01.739Z,104.83,Clothing,Boston,Amex,Online,Web Browser,false,false,0,,
TXN-005148,2026-02-04T07:18:11.739Z,321.47,Clothing,San Francisco,Visa,In-Store,POS Terminal,false,false,0,,
TXN-005149,2026-01-11T09:28:12.739Z,335.79,Grocery,Boston,Mastercard,ATM,ATM Machine,false,false,0,,
TXN-005150,2026-02-27T03:42:55.739Z,344.37,ATM Withdrawal,San Francisco,Amex,ATM,Mobile App,false,false,0,,
TXN-005151,2025-12-21T07:35:55.739Z,31.74,Entertainment,Boston,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-005152,2026-02-09T05:35:03.739Z,49.55,Restaurant,Lagos,Visa,Online,ATM Machine,true,false,0,,
TXN-005153,2025-12-19T00:53:19.739Z,480.41,Clothing,Chicago,Mastercard,In-Store,Mobile App,false,true,0,,
TXN-005154,2026-01-10T04:48:09.739Z,485.72,Online Shopping,New York,Visa,Online,Web Browser,false,false,0,,
TXN-005155,2026-03-07T06:08:41.739Z,266.75,Restaurant,Houston,Visa,Contactless,Web Browser,false,false,0,,
TXN-005156,2025-12-13T01:37:17.739Z,301.78,Grocery,Chicago,Visa,In-Store,POS Terminal,true,false,0,,
TXN-005157,2026-02-04T03:31:39.739Z,343,Online Shopping,Denver,Amex,Contactless,ATM Machine,false,false,0,,
TXN-005158,2025-12-10T01:44:07.739Z,302.17,ATM Withdrawal,Denver,Mastercard,Contactless,Web Browser,false,false,0,,
TXN-005159,2026-02-05T12:57:39.739Z,246.63,Clothing,Tokyo,Mastercard,In-Store,Mobile App,false,false,0,,
TXN-005160,2026-01-02T10:13:08.739Z,6.31,ATM Withdrawal,San Francisco,Discover,Online,Web Browser,false,false,0,,
TXN-005161,2026-01-02T06:37:24.739Z,405.05,Restaurant,Denver,Amex,In-Store,POS Terminal,false,false,0,,
TXN-005162,2026-02-20T07:53:11.739Z,131.41,Clothing,Denver,Amex,ATM,Web Browser,false,false,0,,
TXN-005163,2025-12-24T12:09:28.739Z,250.22,Online Shopping,Tokyo,Visa,Online,POS Terminal,false,false,0,,
TXN-005164,2025-12-31T11:29:17.739Z,182.64,Online Shopping,Denver,Discover,In-Store,ATM Machine,false,false,0,,
TXN-005165,2025-12-21T13:49:08.739Z,277.45,Grocery,Seattle,Discover,In-Store,Web Browser,false,false,0,,
TXN-005166,2026-02-02T01:30:28.739Z,115.47,Clothing,Los Angeles,Discover,ATM,Mobile App,false,false,0,,
TXN-005167,2025-12-19T01:34:25.739Z,430.26,Online Shopping,Lagos,Discover,ATM,POS Terminal,false,false,0,,
TXN-005168,2026-02-01T10:00:27.739Z,188.97,Gas Station,London,Visa,Contactless,ATM Machine,false,false,0,,
TXN-005169,2026-02-23T11:18:51.739Z,80.38,Online Shopping,Dubai,Discover,ATM,Web Browser,true,false,0,,
TXN-005170,2026-01-03T12:25:24.739Z,439.13,Restaurant,San Francisco,Mastercard,ATM,Mobile App,false,false,0,,
TXN-005171,2026-01-03T05:07:24.739Z,147.58,ATM Withdrawal,Miami,Amex,In-Store,Web Browser,false,false,0,,
TXN-005172,2026-01-19T14:14:59.739Z,384.23,Clothing,Boston,Mastercard,Online,ATM Machine,false,false,0,,
TXN-005173,2026-01-29T02:53:48.739Z,93.93,Clothing,Los Angeles,Visa,ATM,Web Browser,true,false,0,,
TXN-005174,2026-02-06T15:58:16.739Z,182.81,Online Shopping,Denver,Amex,Online,ATM Machine,false,true,0,,
TXN-005175,2026-01-18T07:54:59.739Z,32.11,Clothing,Los Angeles,Mastercard,ATM,ATM Machine,true,false,0,,
TXN-005176,2026-02-25T15:50:59.739Z,215.11,Electronics,Miami,Visa,In-Store,Mobile App,false,false,0,,
TXN-005177,2025-12-09T02:18:50.739Z,477.76,Healthcare,Chicago,Mastercard,Online,ATM Machine,false,false,0,,
TXN-005178,2026-01-27T14:23:59.739Z,264.83,Electronics,Tokyo,Visa,ATM,ATM Machine,false,false,0,,
TXN-005179,2026-01-02T08:26:44.739Z,158.44,Travel,Boston,Amex,ATM,POS Terminal,false,false,0,,
TXN-005180,2026-01-29T01:40:34.739Z,402.43,Restaurant,San Francisco,Amex,Contactless,Web Browser,false,false,0,,
TXN-005181,2025-12-28T15:14:03.739Z,260.53,Grocery,London,Visa,ATM,Mobile App,false,false,0,,
TXN-005182,2025-12-19T06:23:11.739Z,325.29,Entertainment,Seattle,Discover,In-Store,POS Terminal,false,false,0,,
TXN-005183,2026-02-11T08:37:50.739Z,100.52,Travel,Dubai,Mastercard,Online,ATM Machine,false,false,0,,
TXN-005184,2026-01-22T00:48:42.739Z,81.36,Online Shopping,Tokyo,Amex,In-Store,Mobile App,false,false,0,,
TXN-005185,2026-01-12T06:38:09.739Z,6280.33,Online Shopping,New York,Amex,ATM,Mobile App,true,false,1,,
TXN-005186,2026-01-05T14:34:50.739Z,214.74,Electronics,San Francisco,Discover,ATM,ATM Machine,false,false,0,,
TXN-005187,2026-02-06T09:34:25.739Z,155.47,Gas Station,Tokyo,Amex,ATM,POS Terminal,false,false,0,,
TXN-005188,2026-01-20T11:33:53.739Z,69.31,Electronics,San Francisco,Visa,Online,POS Terminal,false,false,0,,
TXN-005189,2026-03-08T05:03:12.739Z,333.06,Healthcare,Chicago,Amex,Online,ATM Machine,false,false,0,,
TXN-005190,2025-12-18T03:32:02.739Z,503.54,Online Shopping,Boston,Mastercard,Contactless,Mobile App,false,false,0,,
TXN-005191,2026-02-10T13:15:32.739Z,355.32,Travel,Boston,Visa,Online,ATM Machine,false,false,0,,
TXN-005192,2026-02-28T07:57:41.739Z,211.84,Clothing,New York,Amex,Online,ATM Machine,false,false,0,,
TXN-005193,2025-12-16T02:57:21.739Z,263.93,Healthcare,Chicago,Amex,ATM,Mobile App,false,false,0,,
TXN-005194,2026-02-05T12:48:10.739Z,379.27,Electronics,Seattle,Discover,Online,Mobile App,false,false,0,,
TXN-005195,2026-02-01T02:01:38.739Z,71.01,Healthcare,Tokyo,Mastercard,In-Store,POS Terminal,false,false,0,,
TXN-005196,2025-12-21T09:58:50.739Z,347.71,Healthcare,Denver,Visa,In-Store,Web Browser,true,false,0,,
TXN-005197,2026-02-02T03:52:55.739Z,455,Gas Station,Tokyo,Discover,In-Store,ATM Machine,false,false,0,,
TXN-005198,2026-01-18T11:08:23.739Z,300.8,Healthcare,Chicago,Discover,In-Store,Web Browser,false,false,0,,
TXN-005199,2025-12-25T01:54:34.739Z,325.01,Electronics,Houston,Visa,ATM,Web Browser,false,false,0,,
TXN-005200,2025-12-25T00:40:37.739Z,216.99,Clothing,Houston,Discover,Online,POS Terminal,false,false,0,,
TXN-005201,2026-02-09T21:22:08.739Z,9086.55,ATM Withdrawal,San Francisco,Visa,Online,ATM Machine,true,false,1,,
TXN-005202,2026-02-28T14:57:58.739Z,168.81,Healthcare,Lagos,Amex,In-Store,POS Terminal,false,false,0,,
TXN-005203,2026-01-20T04:58:02.739Z,299.85,Online Shopping,Boston,Amex,Online,Mobile App,false,false,0,,
TXN-005204,2026-02-07T20:44:11.739Z,8019.74,Entertainment,Lagos,Visa,Online,POS Terminal,true,false,1,,
TXN-005205,2025-12-21T13:54:14.739Z,322.6,Online Shopping,Houston,Mastercard,ATM,Web Browser,false,false,0,,
TXN-005206,2026-03-06T13:57:17.739Z,40.33,Gas Station,Los Angeles,Visa,Online,POS Terminal,false,false,0,,
TXN-005207,2026-02-26T06:16:30.739Z,473.95,Clothing,Dubai,Visa,ATM,ATM Machine,false,false,0,,
TXN-005208,2026-02-27T01:06:01.739Z,9727.09,Clothing,Tokyo,Mastercard,Contactless,Web Browser,false,true,1,,
TXN-005209,2026-01-13T08:47:30.739Z,85.1,Healthcare,Seattle,Amex,Contactless,Web Browser,true,false,0,,
TXN-005210,2026-01-08T03:36:18.739Z,314.61,Electronics,Tokyo,Discover,In-Store,Mobile App,false,false,0,,
TXN-005211,2025-12-10T10:10:17.739Z,6710.65,ATM Withdrawal,San Francisco,Discover,ATM,ATM Machine,true,false,1,,
TXN-005212,2026-01-23T22:45:26.740Z,19.8,Electronics,Houston,Discover,Contactless,Mobile App,false,false,1,,
TXN-005213,2025-12-21T12:48:27.740Z,241.02,ATM Withdrawal,Los Angeles,Amex,Contactless,POS Terminal,true,false,0,,
TXN-005214,2026-02-05T12:03:31.740Z,436.55,Entertainment,San Francisco,Visa,ATM,POS Terminal,false,false,0,,
TXN-005215,2025-12-24T14:34:33.740Z,457.14,Travel,Atlanta,Visa,Contactless,Web Browser,false,false,0,,
TXN-005216,2026-01-28T14:47:22.740Z,167.43,Grocery,Dubai,Discover,ATM,POS Terminal,false,false,0,,
TXN-005217,2026-02-02T06:10:32.740Z,89.07,Entertainment,Los Angeles,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-005218,2026-01-22T13:36:31.740Z,300.89,Gas Station,Seattle,Amex,ATM,Web Browser,false,false,0,,
TXN-005219,2026-01-16T01:07:41.740Z,274.65,Electronics,Miami,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-005220,2026-01-24T07:58:12.740Z,375.91,Gas Station,Miami,Mastercard,In-Store,Mobile App,false,false,0,,
TXN-005221,2025-12-10T05:20:24.740Z,5248.63,Online Shopping,Seattle,Amex,ATM,ATM Machine,true,false,1,,
TXN-005222,2026-01-01T08:39:38.740Z,255.3,Online Shopping,Miami,Discover,Contactless,POS Terminal,false,false,0,,
TXN-005223,2026-01-28T11:05:40.740Z,365.3,Entertainment,Dubai,Amex,ATM,Web Browser,false,false,0,,
TXN-005224,2026-02-19T09:02:03.740Z,248.01,Electronics,New York,Discover,ATM,Web Browser,false,false,0,,
TXN-005225,2026-02-14T16:48:56.740Z,5175.95,Electronics,Denver,Visa,Online,ATM Machine,true,false,1,,
TXN-005226,2025-12-19T01:34:45.740Z,212.38,ATM Withdrawal,Seattle,Discover,In-Store,ATM Machine,false,false,0,,
TXN-005227,2026-01-13T09:13:56.740Z,257.8,Travel,Seattle,Amex,In-Store,Mobile App,false,false,0,,
TXN-005228,2026-01-06T09:40:20.740Z,391.6,Entertainment,Seattle,Discover,ATM,Mobile App,false,false,0,,
TXN-005229,2026-02-17T18:45:58.740Z,849.06,Online Shopping,Dubai,Amex,ATM,ATM Machine,true,false,1,,
TXN-005230,2025-12-14T01:20:07.740Z,202.69,Travel,Atlanta,Visa,Contactless,POS Terminal,false,false,0,,
TXN-005231,2026-01-16T05:52:34.740Z,137.58,Clothing,Houston,Visa,In-Store,ATM Machine,true,false,0,,
TXN-005232,2026-03-07T03:54:10.740Z,468.78,Online Shopping,New York,Discover,Contactless,Mobile App,false,false,0,,
TXN-005233,2025-12-26T02:29:15.740Z,442.63,Electronics,Los Angeles,Mastercard,In-Store,Web Browser,true,true,0,,
TXN-005234,2026-02-10T13:12:13.740Z,341.71,Grocery,Boston,Mastercard,Online,Mobile App,false,false,0,,
TXN-005235,2026-03-08T00:51:50.740Z,5425.27,ATM Withdrawal,San Francisco,Mastercard,Online,Web Browser,true,false,1,,
TXN-005236,2026-01-15T14:02:51.740Z,232.06,Gas Station,Dubai,Mastercard,Contactless,ATM Machine,false,false,0,,
TXN-005237,2025-12-25T06:49:20.740Z,481.21,Travel,Houston,Amex,Online,POS Terminal,false,false,0,,
TXN-005238,2026-01-02T06:53:13.740Z,55.68,Electronics,Miami,Mastercard,Contactless,Web Browser,false,false,0,,
TXN-005239,2026-01-03T05:44:22.740Z,173.63,Clothing,Tokyo,Visa,ATM,ATM Machine,true,false,0,,
TXN-005240,2026-01-05T03:42:53.740Z,85.22,Healthcare,Houston,Discover,Online,ATM Machine,false,false,0,,
TXN-005241,2025-12-13T05:49:44.740Z,470.69,Clothing,Los Angeles,Amex,Contactless,ATM Machine,false,false,0,,
TXN-005242,2026-01-28T12:34:56.740Z,313.12,Electronics,Chicago,Discover,ATM,ATM Machine,false,false,0,,
TXN-005243,2026-02-12T03:00:34.740Z,426.66,Restaurant,New York,Discover,In-Store,POS Terminal,false,false,0,,
TXN-005244,2026-01-19T14:49:02.740Z,292.47,Healthcare,Denver,Amex,Contactless,ATM Machine,false,false,0,,
TXN-005245,2026-02-12T05:13:43.740Z,329.91,Online Shopping,Dubai,Mastercard,ATM,Web Browser,false,false,0,,
TXN-005246,2026-03-04T15:25:08.740Z,43.99,Electronics,Tokyo,Visa,Online,Web Browser,false,false,0,,
TXN-005247,2026-01-07T11:39:44.740Z,437.94,Healthcare,Seattle,Visa,ATM,ATM Machine,false,false,0,,
TXN-005248,2026-02-23T10:29:04.740Z,491.35,Restaurant,Seattle,Amex,In-Store,Web Browser,false,false,0,,
TXN-005249,2026-03-04T22:52:31.740Z,7.46,Grocery,Tokyo,Visa,Online,ATM Machine,true,false,1,,
TXN-005250,2026-02-17T01:36:01.740Z,48.05,Restaurant,Boston,Visa,ATM,Mobile App,true,false,0,,
TXN-005251,2026-02-05T01:49:13.740Z,363.29,Electronics,Miami,Amex,Contactless,POS Terminal,false,false,0,,
TXN-005252,2026-01-17T09:32:43.740Z,437.27,Grocery,Chicago,Visa,Contactless,Web Browser,false,false,0,,
TXN-005253,2025-12-18T09:33:46.740Z,385.33,Gas Station,Tokyo,Visa,ATM,Mobile App,true,false,0,,
TXN-005254,2025-12-14T12:18:27.740Z,29.31,Online Shopping,London,Discover,Online,Web Browser,false,false,0,,
TXN-005255,2026-02-17T14:43:46.740Z,9226.8,Electronics,London,Amex,ATM,ATM Machine,true,false,1,,
TXN-005256,2026-03-06T06:53:21.740Z,144.1,Clothing,Dubai,Mastercard,Contactless,ATM Machine,false,false,0,,
TXN-005257,2026-02-21T22:32:38.740Z,7.58,Gas Station,Dubai,Mastercard,In-Store,Web Browser,true,false,1,,
TXN-005258,2025-12-27T07:05:22.740Z,371.16,Electronics,New York,Discover,In-Store,POS Terminal,false,false,0,,
TXN-005259,2025-12-19T10:19:11.740Z,410.62,Online Shopping,Chicago,Amex,In-Store,POS Terminal,false,false,0,,
TXN-005260,2026-01-25T15:07:28.740Z,207.12,Restaurant,San Francisco,Mastercard,In-Store,Web Browser,false,false,0,,
TXN-005261,2025-12-09T06:15:51.740Z,424.94,Clothing,Tokyo,Discover,In-Store,ATM Machine,true,false,0,,
TXN-005262,2026-02-07T22:55:58.740Z,9653.83,Entertainment,Chicago,Mastercard,Online,ATM Machine,true,false,1,,
TXN-005263,2025-12-26T14:24:08.740Z,116.48,Entertainment,Tokyo,Visa,Contactless,ATM Machine,false,false,0,,
TXN-005264,2026-01-12T13:41:24.740Z,242.9,ATM Withdrawal,London,Visa,ATM,POS Terminal,false,false,0,,
TXN-005265,2025-12-27T12:20:37.740Z,385.56,Grocery,Atlanta,Mastercard,In-Store,Mobile App,false,false,0,,
TXN-005266,2026-01-29T10:18:26.740Z,107.84,Clothing,Boston,Amex,Online,Web Browser,false,false,0,,
TXN-005267,2026-01-06T07:33:59.740Z,443.53,Clothing,New York,Visa,In-Store,POS Terminal,false,false,0,,
TXN-005268,2026-02-03T02:38:02.740Z,193.67,Travel,Tokyo,Amex,Contactless,Web Browser,true,false,0,,
TXN-005269,2026-03-03T13:38:56.740Z,102.09,Entertainment,Chicago,Discover,ATM,POS Terminal,false,false,0,,
TXN-005270,2026-02-20T11:28:02.740Z,148.07,ATM Withdrawal,Atlanta,Discover,Contactless,POS Terminal,false,false,0,,
TXN-005271,2026-03-04T11:31:11.740Z,186.64,Online Shopping,Chicago,Visa,Online,POS Terminal,false,false,0,,
TXN-005272,2026-02-21T15:15:49.740Z,13.73,ATM Withdrawal,Denver,Discover,Online,POS Terminal,false,false,0,,
TXN-005273,2025-12-20T08:29:19.740Z,233.66,Entertainment,Lagos,Amex,In-Store,Web Browser,false,false,0,,
TXN-005274,2025-12-26T09:57:01.740Z,246.1,Gas Station,Atlanta,Mastercard,Online,ATM Machine,false,false,0,,
TXN-005275,2026-02-07T04:28:32.740Z,439.58,Healthcare,Dubai,Discover,ATM,POS Terminal,false,false,0,,
TXN-005276,2025-12-15T03:02:01.740Z,253.66,Entertainment,Tokyo,Discover,In-Store,ATM Machine,false,false,0,,
TXN-005277,2026-01-04T12:20:08.740Z,332.69,Clothing,San Francisco,Discover,Contactless,Web Browser,false,false,0,,
TXN-005278,2026-02-11T14:22:23.740Z,487.45,Clothing,Boston,Discover,ATM,POS Terminal,false,false,0,,
TXN-005279,2026-01-19T09:05:53.740Z,366.14,ATM Withdrawal,Dubai,Amex,In-Store,ATM Machine,false,false,0,,
TXN-005280,2025-12-23T12:05:29.740Z,295.21,Travel,London,Visa,Online,Mobile App,false,false,0,,
TXN-005281,2026-01-29T18:45:03.740Z,30.17,Electronics,Miami,Discover,Online,Mobile App,true,true,1,,
TXN-005282,2026-01-26T12:05:55.740Z,90.28,Grocery,Los Angeles,Discover,In-Store,POS Terminal,false,false,0,,
TXN-005283,2026-01-23T08:44:29.740Z,498.36,Healthcare,Dubai,Discover,ATM,Mobile App,true,false,0,,
TXN-005284,2026-02-04T08:12:10.740Z,344.85,Clothing,Boston,Amex,Online,Mobile App,false,false,0,,
TXN-005285,2026-01-17T12:56:00.740Z,147.29,Electronics,Boston,Amex,In-Store,POS Terminal,false,false,0,,
TXN-005286,2026-01-07T03:11:35.740Z,53.07,Gas Station,Seattle,Mastercard,Contactless,Web Browser,false,false,0,,
TXN-005287,2026-01-28T09:36:42.740Z,4896.29,ATM Withdrawal,Tokyo,Discover,ATM,POS Terminal,false,true,1,,
TXN-005288,2025-12-20T15:01:49.740Z,258.18,Grocery,Atlanta,Discover,Online,Mobile App,false,false,0,,
TXN-005289,2026-02-17T03:29:26.740Z,178.18,Healthcare,Tokyo,Amex,In-Store,ATM Machine,false,false,0,,
TXN-005290,2026-02-17T12:08:51.740Z,5.11,Entertainment,Atlanta,Discover,ATM,Mobile App,false,false,0,,
TXN-005291,2026-01-16T09:19:52.740Z,3239.71,Electronics,Tokyo,Discover,Online,ATM Machine,true,false,1,,
TXN-005292,2025-12-16T13:52:35.740Z,305.22,Electronics,London,Mastercard,Contactless,POS Terminal,false,true,0,,
TXN-005293,2025-12-14T13:19:07.740Z,173.62,Restaurant,Miami,Discover,ATM,Web Browser,false,false,0,,
TXN-005294,2026-02-19T15:15:55.740Z,108.56,Gas Station,Lagos,Mastercard,ATM,POS Terminal,false,false,0,,
TXN-005295,2025-12-09T11:40:41.740Z,457.35,Grocery,Denver,Discover,ATM,ATM Machine,false,false,0,,
TXN-005296,2025-12-31T04:56:00.740Z,243.69,Grocery,Los Angeles,Discover,In-Store,Web Browser,false,false,0,,
TXN-005297,2026-01-17T01:24:19.740Z,262.58,Clothing,Tokyo,Amex,Online,Mobile App,false,false,0,,
