transaction_id,transaction_time,transaction_amount,merchant_category,location,card_type,transaction_type,device_type,is_international,previous_fraud,fraud_label,fraud_prediction,fraud_probability
TXN-004414,2025-12-28T20:36:33.736Z,42.09,Online Shopping,Seattle,Visa,ATM,POS Terminal,true,false,1,,
TXN-004415,2026-02-20T07:40:33.736Z,240.23,Entertainment,New York,Visa,In-Store,Mobile App,false,false,0,,
TXN-004416,2026-02-17T08:40:13.736Z,212.24,Online Shopping,Miami,Visa,In-Store,Web Browser,false,false,0,,
TXN-004417,2025-12-18T08:21:25.736Z,141.58,Healthcare,New York,Discover,In-Store,POS Terminal,true,false,0,,
TXN-004418,2026-01-05T09:49:05.736Z,153.37,Clothing,San Francisco,Discover,ATM,Mobile App,false,false,0,,
TXN-004419,2025-12-24T11:53:13.736Z,158.33,Restaurant,Dubai,Mastercard,Contactless,POS Terminal,false,false,0,,
TXN-004420,2026-02-19T07:41:34.736Z,407.16,Restaurant,London,Mastercard,Online,POS Terminal,true,false,0,,
TXN-004421,2025-12-28T03:41:55.736Z,411.29,Healthcare,Tokyo,Mastercard,Online,Mobile App,false,false,0,,
TXN-004422,2026-02-20T12:46:35.736Z,216.9,Clothing,Chicago,Visa,In-Store,Web Browser,false,false,0,,
TXN-004423,2026-02-19T23:21:43.736Z,8724.18,Electronics,Miami,Visa,Online,POS Terminal,true,true,1,,
TXN-004424,2026-02-05T01:31:17.736Z,449.49,Restaurant,Houston,Discover,In-Store,POS Terminal,false,false,0,,
TXN-004425,2025-12-23T10:20:38.736Z,278.65,Gas Station,London,Discover,Contactless,POS Terminal,false,false,0,,
TXN-004426,2025-12-27T08:21:17.736Z,479.52,Restaurant,Seattle,Mastercard,In-Store,Web Browser,false,false,0,,
TXN-004427,2026-01-09T15:53:46.736Z,417.75,Restaurant,New York,Amex,Online,POS Terminal,false,false,0,,
TXN-004428,2026-01-17T06:19:31.736Z,46.15,Restaurant,Dubai,Mastercard,Contactless,ATM Machine,true,false,0,,
TXN-004429,2026-02-01T16:14:48.736Z,410.8,Healthcare,Seattle,Mastercard,ATM,Mobile App,false,false,0,,
TXN-004430,2025-12-20T13:13:24.736Z,150.43,Grocery,Miami,Discover,In-Store,Mobile App,false,false,0,,
TXN-004431,2025-12-18T05:25:21.736Z,105.3,Gas Station,San Francisco,Visa,ATM,POS Terminal,false,false,0,,
TXN-004432,2026-01-06T03:10:30.736Z,232.25,Healthcare,Miami,Visa,Contactless,Web Browser,false,false,0,,
TXN-004433,2026-02-25T10:42:17.736Z,209.09,Entertainment,Miami,Discover,In-Store,ATM Machine,true,false,0,,
TXN-004434,2025-12-20T05:08:47.736Z,301.16,Gas Station,San Francisco,Amex,Online,Web Browser,false,false,0,,
TXN-004435,2025-12-13T06:18:53.736Z,404.94,Grocery,New York,Visa,Online,POS Terminal,false,false,0,,
TXN-004436,2026-02-16T15:35:33.736Z,54.7,Restaurant,Miami,Discover,Online,Web Browser,false,false,0,,
TXN-004437,2026-02-22T13:12:56.736Z,150.04,Clothing,Los Angeles,Amex,ATM,Mobile App,false,false,0,,
TXN-004438,2026-02-22T13:40:31.736Z,176.08,Grocery,Seattle,Visa,Contactless,POS Terminal,false,false,0,,
TXN-004439,2026-01-17T05:35:04.736Z,435.29,Clothing,Dubai,Amex,In-Store,Web Browser,false,false,0,,
TXN-004440,2026-02-06T02:46:54.736Z,421.78,Clothing,Dubai,Visa,In-Store,ATM Machine,false,false,0,,
TXN-004441,2026-01-29T13:46:18.736Z,363.32,Gas Station,New York,Mastercard,ATM,ATM Machine,false,false,0,,
TXN-004442,2025-12-25T16:05:24.736Z,147.65,Electronics,Boston,Visa,Online,Web Browser,false,false,0,,
TXN-004443,2026-02-21T07:20:42.736Z,67.49,ATM Withdrawal,Seattle,Visa,ATM,Mobile App,false,false,0,,
TXN-004444,2026-01-03T04:33:33.736Z,325.9,Clothing,Seattle,Visa,Online,POS Terminal,false,false,0,,
TXN-004445,2026-03-03T16:00:06.736Z,502.39,Healthcare,London,Amex,ATM,ATM Machine,false,false,0,,
TXN-004446,2026-02-27T11:59:12.736Z,185.89,Restaurant,Chicago,Amex,In-Store,Mobile App,false,false,0,,
TXN-004447,2026-02-01T09:41:39.736Z,467.74,Clothing,Dubai,Amex,In-Store,Mobile App,false,false,0,,
TXN-004448,2026-03-05T08:11:52.736Z,38.12,Grocery,Miami,Amex,Contactless,POS Terminal,false,false,0,,
TXN-004449,2026-03-08T14:49:12.736Z,6.76,Gas Station,Seattle,Visa,Online,ATM Machine,false,false,0,,
TXN-004450,2026-02-16T03:07:01.736Z,379.37,Restaurant,San Francisco,Visa,Contactless,POS Terminal,false,false,0,,
TXN-004451,2026-01-25T09:51:35.736Z,328.46,Healthcare,Lagos,Discover,Online,POS Terminal,false,false,0,,
TXN-004452,2026-02-02T13:48:15.736Z,70.78,Clothing,London,Mastercard,In-Store,POS Terminal,false,false,0,,
TXN-004453,2026-02-04T04:18:20.736Z,441.9,Gas Station,London,Discover,ATM,POS Terminal,false,false,0,,
TXN-004454,2026-01-24T01:52:25.736Z,111.13,Electronics,Atlanta,Mastercard,Online,ATM Machine,false,false,0,,
TXN-004455,2026-01-10T08:01:35.736Z,500.35,Electronics,Seattle,Discover,Contactless,Web Browser,false,false,0,,
TXN-004456,2026-03-03T15:10:01.736Z,388.19,Travel,San Francisco,Discover,Contactless,POS Terminal,false,false,0,,
TXN-004457,2025-12-11T10:04:59.736Z,406.92,Healthcare,Denver,Discover,Contactless,ATM Machine,false,false,0,,
TXN-004458,2026-01-26T09:02:03.736Z,386.51,Healthcare,Seattle,Visa,In-Store,ATM Machine,false,false,0,,
TXN-004459,2026-02-25T08:20:27.736Z,491.71,Clothing,Seattle,Visa,Online,POS Terminal,true,false,0,,
TXN-004460,2026-02-13T11:05:00.736Z,16.76,Clothing,Boston,Amex,ATM,POS Terminal,true,false,0,,
TXN-004461,2026-01-15T08:05:38.736Z,91.73,Clothing,Chicago,Amex,In-Store,ATM Machine,false,false,0,,
TXN-004462,2026-01-05T02:36:31.736Z,175.68,Clothing,Denver,Visa,In-Store,Mobile App,true,false,0,,
TXN-004463,2026-03-04T01:12:14.736Z,59.06,Grocery,London,Mastercard,Contactless,POS Terminal,false,false,0,,
TXN-004464,2026-02-27T09:22:03.736Z,34.61,Clothing,Los Angeles,Amex,Contactless,Mobile App,false,false,0,,
TXN-004465,2026-01-01T15:00:06.736Z,177.67,Electronics,Chicago,Visa,ATM,ATM Machine,false,false,0,,
TXN-004466,2026-01-27T02:27:40.736Z,426.05,Electronics,Houston,Discover,Contactless,POS Terminal,false,false,0,,
TXN-004467,2026-01-05T03:55:24.736Z,499.87,Travel,Chicago,Visa,Online,Web Browser,false,false,0,,
TXN-004468,2026-01-14T14:41:12.736Z,69.91,Clothing,New York,Visa,ATM,Web Browser,false,false,0,,
TXN-004469,2026-01-23T04:57:56.736Z,405.8,ATM Withdrawal,New York,Mastercard,Contactless,ATM Machine,false,false,0,,
TXN-004470,2026-02-20T05:45:21.736Z,59.61,Healthcare,Seattle,Visa,In-Store,ATM Machine,false,false,0,,
TXN-004471,2025-12-12T08:53:08.736Z,105.41,Entertainment,Denver,Visa,ATM,Mobile App,true,false,0,,
TXN-004472,2026-03-03T07:29:38.736Z,23.14,Online Shopping,Lagos,Visa,ATM,ATM Machine,false,false,1,,
TXN-004473,2026-01-08T03:30:31.736Z,494.99,Restaurant,Seattle,Visa,Contactless,Mobile App,false,false,0,,
TXN-004474,2026-01-30T02:10:56.736Z,126.01,Restaurant,Atlanta,Visa,Online,Web Browser,false,false,0,,
TXN-004475,2025-12-28T10:25:21.736Z,461.02,Entertainment,Seattle,Mastercard,Online,Web Browser,false,false,0,,
TXN-004476,2026-02-11T08:00:01.736Z,143.51,Restaurant,Chicago,Visa,Contactless,ATM Machine,false,false,0,,
TXN-004477,2025-12-18T01:51:24.736Z,334.42,Clothing,Los Angeles,Discover,ATM,POS Terminal,false,false,0,,
TXN-004478,2026-02-08T05:09:10.736Z,223.09,Clothing,Denver,Amex,In-Store,Mobile App,false,false,0,,
TXN-004479,2026-01-02T10:48:08.736Z,327.53,Grocery,Los Angeles,Mastercard,In-Store,Web Browser,false,false,0,,
TXN-004480,2025-12-21T02:11:30.736Z,398.4,Entertainment,Miami,Discover,Online,ATM Machine,true,false,0,,
TXN-004481,2025-12-26T09:47:09.736Z,53.54,Restaurant,London,Amex,Contactless,POS Terminal,false,false,0,,
TXN-004482,2026-01-15T01:54:16.736Z,102.23,Healthcare,Seattle,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-004483,2026-02-28T09:18:19.736Z,431.6,Travel,Atlanta,Discover,Contactless,Web Browser,false,false,0,,
TXN-004484,2026-01-29T07:00:50.736Z,137.4,Online Shopping,Lagos,Mastercard,Online,Mobile App,false,false,0,,
TXN-004485,2026-03-06T06:04:48.736Z,275.43,Electronics,Denver,Visa,In-Store,Mobile App,false,false,0,,
TXN-004486,2026-02-26T13:11:08.736Z,198.21,Gas Station,Chicago,Mastercard,Contactless,Mobile App,false,false,0,,
TXN-004487,2026-01-09T07:46:42.736Z,137.77,ATM Withdrawal,Atlanta,Discover,ATM,Web Browser,false,false,0,,
TXN-004488,2026-02-11T01:14:43.736Z,412.52,ATM Withdrawal,Seattle,Discover,Online,ATM Machine,true,false,0,,
TXN-004489,2026-02-12T12:19:20.736Z,124.12,ATM Withdrawal,Houston,Visa,Online,Mobile App,false,false,0,,
TXN-004490,2026-02-03T13:11:24.736Z,331.17,Online Shopping,San Francisco,Amex,Contactless,POS Terminal,false,false,0,,
TXN-004491,2026-02-14T04:34:09.736Z,3489.75,Gas Station,Los Angeles,Mastercard,Online,Web Browser,false,true,1,,
TXN-004492,2026-01-18T06:31:01.736Z,435.53,Gas Station,Houston,Amex,In-Store,Web Browser,false,false,0,,
TXN-004493,2026-01-22T03:56:02.736Z,73.96,Electronics,Tokyo,Discover,ATM,ATM Machine,false,false,0,,
TXN-004494,2026-02-19T08:17:41.736Z,284.56,Healthcare,Miami,Mastercard,Contactless,POS Terminal,false,false,0,,
TXN-004495,2026-02-17T04:12:14.736Z,257.96,Electronics,Chicago,Discover,Online,Web Browser,false,false,0,,
TXN-004496,2025-12-22T10:26:50.736Z,287.74,Electronics,London,Visa,ATM,POS Terminal,false,false,0,,
TXN-004497,2026-03-05T11:30:15.736Z,427.62,Healthcare,San Francisco,Visa,In-Store,Web Browser,false,false,0,,
TXN-004498,2025-12-17T08:32:15.736Z,85.41,Online Shopping,Lagos,Mastercard,Online,Mobile App,true,false,0,,
TXN-004499,2026-01-13T09:25:58.736Z,72.26,Clothing,New York,Mastercard,ATM,ATM Machine,false,false,0,,
TXN-004500,2026-02-06T05:51:59.736Z,139.56,Healthcare,Houston,Discover,ATM,Web Browser,false,false,0,,
TXN-004501,2026-01-22T13:09:50.736Z,80.46,Clothing,London,Mastercard,ATM,Web Browser,false,false,0,,
TXN-004502,2026-01-07T14:15:27.736Z,397.54,Gas Station,Seattle,Amex,ATM,Mobile App,true,false,0,,
TXN-004503,2025-12-16T14:22:49.736Z,430.74,Travel,Dubai,Visa,ATM,ATM Machine,true,false,0,,
TXN-004504,2026-02-08T15:51:49.736Z,89.82,Restaurant,Houston,Mastercard,Contactless,Mobile App,false,false,0,,
TXN-004505,2026-02-24T03:24:46.736Z,105.96,Healthcare,Los Angeles,Mastercard,In-Store,Mobile App,false,false,0,,
TXN-004506,2026-02-16T02:48:35.736Z,484.44,Entertainment,Denver,Amex,In-Store,Mobile App,false,false,0,,
TXN-004507,2025-12-24T09:24:28.736Z,303.33,Clothing,Atlanta,Amex,Online,Web Browser,true,false,0,,
TXN-004508,2026-02-11T10:52:19.736Z,40.41,Healthcare,Denver,Mastercard,In-Store,POS Terminal,false,false,0,,
TXN-004509,2026-01-28T05:46:08.736Z,368.07,ATM Withdrawal,Houston,Discover,In-Store,Web Browser,false,false,0,,
TXN-004510,2026-01-15T10:08:51.736Z,367.6,Entertainment,Atlanta,Discover,In-Store,ATM Machine,false,false,0,,
TXN-004511,2025-12-10T20:19:16.736Z,3285.66,ATM Withdrawal,Boston,Discover,ATM,Mobile App,true,false,1,,
TXN-004512,2026-02-12T07:19:25.736Z,490.33,Entertainment,Seattle,Discover,Online,ATM Machine,false,false,0,,
TXN-004513,2026-02-20T16:04:26.736Z,247.66,ATM Withdrawal,Houston,Mastercard,ATM,Mobile App,true,false,0,,
TXN-004514,2025-12-09T05:29:27.736Z,420.96,Clothing,Tokyo,Amex,In-Store,Mobile App,false,false,0,,
TXN-004515,2026-01-07T13:25:15.736Z,435.85,Travel,Los Angeles,Mastercard,Online,Web Browser,false,false,0,,
TXN-004516,2026-01-31T06:46:38.736Z,78.14,Grocery,Atlanta,Discover,Online,POS Terminal,false,false,0,,
TXN-004517,2026-02-09T02:12:21.736Z,190.12,Travel,London,Discover,ATM,POS Terminal,false,false,0,,
TXN-004518,2026-02-28T13:26:28.736Z,33.65,Travel,Denver,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-004519,2026-01-13T01:47:56.736Z,93.67,Electronics,Seattle,Mastercard,Online,Mobile App,false,false,0,,
TXN-004520,2026-03-02T14:07:01.736Z,368.11,Travel,Atlanta,Amex,ATM,Web Browser,false,false,0,,
TXN-004521,2026-01-16T11:16:26.736Z,240.31,Entertainment,Atlanta,Visa,Online,ATM Machine,false,false,0,,
TXN-004522,2025-12-13T02:00:16.736Z,264.8,ATM Withdrawal,Los Angeles,Amex,Contactless,Web Browser,false,false,0,,
TXN-004523,2025-12-25T15:32:04.736Z,175.42,Travel,Seattle,Mastercard,Online,ATM Machine,false,false,0,,
TXN-004524,2026-01-08T09:19:13.737Z,285.03,Grocery,London,Visa,Contactless,Mobile App,false,false,0,,
TXN-004525,2026-02-13T08:11:20.737Z,161.16,ATM Withdrawal,Atlanta,Visa,Contactless,Mobile App,false,true,0,,
TXN-004526,2026-02-26T03:16:09.737Z,299.1,Electronics,London,Discover,Online,POS Terminal,false,false,0,,
TXN-004527,2025-12-14T06:06:36.737Z,363.59,Clothing,Miami,Amex,Contactless,ATM Machine,false,false,0,,
TXN-004528,2026-01-31T02:25:21.737Z,407.18,Healthcare,New York,Visa,In-Store,Mobile App,false,false,0,,
TXN-004529,2026-02-23T11:53:43.737Z,175.74,Grocery,London,Discover,Contactless,ATM Machine,false,false,0,,
TXN-004530,2025-12-17T09:59:13.737Z,51.47,Travel,Tokyo,Visa,Online,POS Terminal,true,false,0,,
TXN-004531,2026-02-24T04:53:47.737Z,154.44,Clothing,Denver,Discover,Contactless,POS Terminal,false,false,0,,
TXN-004532,2026-02-13T03:55:47.737Z,325.94,ATM Withdrawal,Seattle,Visa,ATM,ATM Machine,false,false,0,,
TXN-004533,2026-02-23T10:03:08.737Z,117.43,Clothing,Atlanta,Amex,Contactless,POS Terminal,false,false,0,,
TXN-004534,2026-01-17T04:17:18.737Z,17.12,Gas Station,Dubai,Mastercard,In-Store,POS Terminal,true,false,0,,
TXN-004535,2026-01-12T08:19:43.737Z,85.34,Clothing,New York,Visa,Contactless,Web Browser,false,false,0,,
TXN-004536,2026-02-12T16:03:06.737Z,377.34,Restaurant,Tokyo,Visa,In-Store,Mobile App,false,false,0,,
TXN-004537,2026-01-26T08:48:30.737Z,99.41,ATM Withdrawal,Boston,Amex,In-Store,Web Browser,false,true,0,,
TXN-004538,2026-01-05T01:33:23.737Z,86.86,Online Shopping,Atlanta,Mastercard,Contactless,ATM Machine,false,false,0,,
TXN-004539,2025-12-10T00:32:27.737Z,113.88,ATM Withdrawal,Dubai,Amex,ATM,Mobile App,false,false,0,,
TXN-004540,2026-01-07T11:34:05.737Z,274.51,ATM Withdrawal,Houston,Discover,In-Store,ATM Machine,false,false,0,,
TXN-004541,2025-12-26T04:24:25.737Z,255.14,Healthcare,Houston,Visa,In-Store,POS Terminal,false,false,0,,
TXN-004542,2026-03-07T04:53:56.737Z,375.31,Restaurant,Boston,Discover,In-Store,POS Terminal,true,false,0,,
TXN-004543,2025-12-15T03:51:19.737Z,465.44,Grocery,San Francisco,Amex,Contactless,ATM Machine,false,false,0,,
TXN-004544,2025-12-29T03:39:12.737Z,86.96,Gas Station,San Francisco,Mastercard,Contactless,Web Browser,false,false,0,,
TXN-004545,2025-12-25T00:15:10.737Z,7251.92,Electronics,Tokyo,Visa,ATM,Mobile App,false,false,1,,
TXN-004546,2025-12-14T10:14:18.737Z,277.39,Grocery,Houston,Discover,ATM,Mobile App,true,false,0,,
TXN-004547,2026-01-19T08:51:35.737Z,76.55,Clothing,Miami,Amex,Online,Web Browser,false,false,0,,
TXN-004548,2026-02-22T10:46:35.737Z,376.48,Grocery,San Francisco,Mastercard,ATM,Mobile App,false,false,0,,
TXN-004549,2026-02-21T00:35:43.737Z,500.13,Grocery,Boston,Discover,In-Store,Mobile App,false,false,0,,
TXN-004550,2026-02-22T03:00:34.737Z,161,Entertainment,Miami,Mastercard,Contactless,Mobile App,false,false,0,,
TXN-004551,2026-03-03T07:49:53.737Z,313.02,Entertainment,Tokyo,Visa,ATM,Web Browser,false,false,0,,
TXN-004552,2026-01-12T15:41:35.737Z,479.57,Entertainment,Atlanta,Mastercard,In-Store,POS Terminal,true,false,0,,
TXN-004553,2026-02-02T12:48:11.737Z,293.94,Restaurant,Lagos,Amex,In-Store,ATM Machine,false,false,0,,
TXN-004554,2026-02-11T10:46:06.737Z,82.68,Travel,New York,Visa,ATM,POS Terminal,false,false,0,,
TXN-004555,2026-03-08T01:56:36.737Z,199.28,Gas Station,Seattle,Mastercard,ATM,Web Browser,true,false,0,,
TXN-004556,2025-12-31T13:51:26.737Z,404.95,Grocery,Atlanta,Mastercard,Contactless,POS Terminal,false,false,0,,
TXN-004557,2025-12-22T11:10:50.737Z,313.11,ATM Withdrawal,Houston,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-004558,2026-03-05T01:54:28.737Z,225.99,Healthcare,Los Angeles,Mastercard,Online,POS Terminal,true,false,0,,
TXN-004559,2025-12-22T12:08:23.737Z,453.05,Travel,Lagos,Mastercard,In-Store,Web Browser,false,false,0,,
TXN-004560,2026-02-22T21:25:31.737Z,4.42,Online Shopping,Atlanta,Visa,ATM,Mobile App,true,false,1,,
TXN-004561,2026-02-10T15:08:39.737Z,467.73,Clothing,Chicago,Amex,Contactless,Web Browser,false,false,0,,
TXN-004562,2026-01-15T14:09:48.737Z,107.82,Grocery,Denver,Visa,Contactless,Mobile App,false,false,0,,
TXN-004563,2026-01-04T01:48:43.737Z,372.5,Healthcare,Lagos,Discover,Online,POS Terminal,false,false,0,,
TXN-004564,2026-01-05T05:14:05.737Z,367.81,Travel,Dubai,Visa,In-Store,Mobile App,false,false,0,,
TXN-004565,2025-12-17T14:22:42.737Z,499.1,Gas Station,Tokyo,Discover,Online,Mobile App,false,false,0,,
TXN-004566,2026-02-22T15:38:43.737Z,427.7,Restaurant,San Francisco,Visa,Contactless,Web Browser,false,false,0,,
TXN-004567,2026-03-07T08:22:11.737Z,137.24,ATM Withdrawal,Miami,Discover,In-Store,Mobile App,false,false,0,,
TXN-004568,2026-02-11T16:11:21.737Z,198.98,ATM Withdrawal,Seattle,Discover,Online,Mobile App,false,false,0,,
TXN-004569,2026-02-07T13:49:17.737Z,20.73,Online Shopping,New York,Discover,In-Store,Web Browser,false,false,0,,
TXN-004570,2026-03-04T05:30:14.737Z,12.04,Electronics,Seattle,Discover,Online,POS Terminal,false,false,0,,
TXN-004571,2025-12-24T15:21:45.737Z,328.05,Travel,London,Amex,ATM,Web Browser,false,true,0,,
TXN-004572,2026-02-19T12:29:33.737Z,15.45,Gas Station,Miami,Amex,Online,ATM Machine,false,false,0,,
TXN-004573,2026-02-14T10:19:28.737Z,295.4,Healthcare,San Francisco,Discover,In-Store,Web Browser,false,false,0,,
TXN-004574,2026-01-19T00:50:00.737Z,30.97,ATM Withdrawal,Dubai,Discover,ATM,POS Terminal,false,false,0,,
TXN-004575,2026-02-06T02:57:27.737Z,224.28,Gas Station,Houston,Mastercard,Contactless,POS Terminal,true,false,0,,
TXN-004576,2026-02-23T13:41:14.737Z,50.76,Gas Station,Tokyo,Amex,ATM,Web Browser,true,false,0,,
TXN-004577,2026-01-15T09:14:13.737Z,169.87,Gas Station,Los Angeles,Visa,ATM,POS Terminal,false,false,0,,
TXN-004578,2025-12-31T07:08:19.737Z,464.56,Online Shopping,Chicago,Visa,Online,Web Browser,false,false,0,,
TXN-004579,2025-12-15T13:05:41.737Z,82.34,Grocery,Lagos,Discover,In-Store,Mobile App,false,false,0,,
TXN-004580,2026-03-01T11:18:25.737Z,115.76,Entertainment,Seattle,Mastercard,In-Store,Mobile App,false,false,0,,
TXN-004581,2025-12-18T09:56:44.737Z,10.27,Restaurant,Dubai,Visa,ATM,ATM Machine,true,false,0,,
TXN-004582,2026-02-28T04:32:23.737Z,342.91,Travel,Dubai,Amex,Contactless,ATM Machine,false,false,0,,
TXN-004583,2025-12-31T15:01:22.737Z,475.09,Electronics,Lagos,Discover,Contactless,Web Browser,false,false,0,,
TXN-004584,2025-12-26T16:05:58.737Z,402.94,Online Shopping,Seattle,Visa,ATM,POS Terminal,false,false,0,,
TXN-004585,2026-01-14T02:03:58.737Z,464.04,Travel,Seattle,Discover,In-Store,ATM Machine,true,false,0,,
TXN-004586,2025-12-21T13:23:48.737Z,51.28,ATM Withdrawal,New York,Amex,Contactless,Mobile App,false,false,0,,
TXN-004587,2026-02-03T13:03:35.737Z,215.94,Clothing,Tokyo,Discover,Online,POS Terminal,false,false,0,,
TXN-004588,2026-02-09T08:26:26.737Z,110.43,Restaurant,Seattle,Mastercard,Online,Mobile App,false,false,0,,
TXN-004589,2026-01-07T00:54:49.737Z,217.17,Gas Station,Lagos,Mastercard,Online,ATM Machine,false,false,0,,
TXN-004590,2026-01-10T05:51:23.737Z,151.47,Gas Station,New York,Discover,Contactless,Web Browser,true,false,0,,
TXN-004591,2026-01-07T10:39:51.737Z,305.08,Travel,Dubai,Visa,Online,Web Browser,false,false,0,,
TXN-004592,2025-12-13T16:18:05.737Z,300.47,Grocery,Lagos,Mastercard,Contactless,ATM Machine,false,false,0,,
TXN-004593,2026-01-09T06:31:23.737Z,478.6,Restaurant,London,Discover,Online,Web Browser,false,false,0,,
TXN-004594,2026-02-09T06:32:04.737Z,126.72,Clothing,Atlanta,Discover,Contactless,POS Terminal,false,false,0,,
TXN-004595,2025-12-24T07:13:20.737Z,155.86,Entertainment,Chicago,Visa,Online,Web Browser,true,false,0,,
TXN-004596,2026-01-16T03:13:22.737Z,98.3,Restaurant,Miami,Mastercard,ATM,Web Browser,false,false,0,,
TXN-004597,2026-02-08T13:05:32.737Z,79.3,Entertainment,New York,Visa,Online,Web Browser,false,false,0,,
TXN-004598,2026-03-03T20:58:41.737Z,993.45,Online Shopping,London,Mastercard,Online,Mobile App,true,true,1,,
TXN-004599,2026-01-09T09:06:28.737Z,53.92,Healthcare,Lagos,Amex,ATM,Web Browser,false,false,0,,
TXN-004600,2026-01-27T07:58:16.737Z,171.56,Clothing,Atlanta,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-004601,2026-02-04T15:27:24.737Z,187.27,Grocery,Tokyo,Amex,In-Store,POS Terminal,true,false,0,,
TXN-004602,2025-12-20T06:47:30.737Z,116.99,Restaurant,San Francisco,Amex,ATM,Web Browser,false,false,0,,
TXN-004603,2026-01-09T00:58:26.737Z,46.94,Restaurant,Los Angeles,Discover,Online,POS Terminal,false,false,0,,
TXN-004604,2025-12-11T14:10:01.737Z,155.03,Healthcare,Boston,Visa,Online,ATM Machine,false,false,0,,
TXN-004605,2025-12-29T03:06:12.737Z,294.58,ATM Withdrawal,Boston,Discover,ATM,Mobile App,false,false,0,,
TXN-004606,2026-02-15T16:25:59.737Z,256.63,Restaurant,Boston,Visa,Contactless,POS Terminal,false,false,0,,
TXN-004607,2025-12-18T01:02:44.737Z,328.32,Entertainment,Miami,Discover,ATM,Web Browser,false,false,0,,
TXN-004608,2026-02-06T02:31:15.737Z,75.93,Clothing,Atlanta,Mastercard,Online,Mobile App,false,false,0,,
TXN-004609,2025-12-12T13:20:56.737Z,44.26,Clothing,Tokyo,Visa,ATM,POS Terminal,false,false,0,,
TXN-004610,2026-02-21T00:53:54.737Z,251.42,Online Shopping,Dubai,Discover,Contactless,Mobile App,false,false,0,,
TXN-004611,2026-01-10T00:49:27.737Z,465.39,Clothing,Denver,Discover,In-Store,ATM Machine,false,false,0,,
TXN-004612,2026-01-29T08:01:34.737Z,255.17,Clothing,San Francisco,Visa,Online,Web Browser,false,false,0,,
TXN-004613,2026-02-24T05:24:01.737Z,33.44,Travel,New York,Amex,In-Store,Web Browser,true,false,0,,
TXN-004614,2026-03-08T12:40:09.737Z,310.64,Clothing,Tokyo,Discover,Contactless,Web Browser,true,false,0,,
TXN-004615,2026-01-29T06:29:16.737Z,493.54,ATM Withdrawal,Lagos,Amex,In-Store,POS Terminal,false,false,0,,
TXN-004616,2026-02-25T02:08:03.737Z,42.25,Grocery,New York,Amex,Online,POS Terminal,false,false,0,,
TXN-004617,2026-01-03T09:31:25.737Z,468.48,Electronics,Boston,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-004618,2026-02-18T08:22:27.737Z,341.99,Online Shopping,Dubai,Mastercard,Online,Web Browser,false,false,0,,
TXN-004619,2025-12-10T15:05:03.737Z,410.72,Entertainment,Houston,Amex,Online,Mobile App,false,false,0,,
TXN-004620,2025-12-20T05:16:23.737Z,425.34,Entertainment,Miami,Visa,Online,Web Browser,false,false,0,,
TXN-004621,2026-01-23T11:25:09.737Z,381.65,Gas Station,Seattle,Amex,ATM,ATM Machine,false,false,0,,
TXN-004622,2026-01-04T12:45:03.737Z,336.84,ATM Withdrawal,Seattle,Discover,ATM,Mobile App,false,false,0,,
TXN-004623,2026-03-03T02:40:31.737Z,476.22,Travel,Los Angeles,Discover,ATM,ATM Machine,false,false,0,,
TXN-004624,2026-02-10T10:00:28.737Z,431.31,ATM Withdrawal,New York,Amex,Contactless,Mobile App,false,false,0,,
TXN-004625,2026-01-18T07:48:12.737Z,116.03,Entertainment,Los Angeles,Visa,ATM,Web Browser,false,false,0,,
TXN-004626,2026-01-13T08:40:44.737Z,400.36,Clothing,Los Angeles,Mastercard,ATM,POS Terminal,false,false,0,,
TXN-004627,2026-02-10T04:50:02.737Z,118.09,Grocery,Tokyo,Mastercard,Contactless,ATM Machine,false,false,0,,
TXN-004628,2026-02-27T01:40:09.737Z,51.24,Grocery,Miami,Discover,Contactless,ATM Machine,true,false,0,,
TXN-004629,2026-01-18T11:56:41.737Z,359.31,Travel,New York,Mastercard,Contactless,Mobile App,false,false,0,,
TXN-004630,2026-02-14T12:23:28.737Z,101.95,Travel,Miami,Visa,ATM,Mobile App,false,false,0,,
TXN-004631,2025-12-12T13:20:29.737Z,152.98,Gas Station,Miami,Mastercard,In-Store,Web Browser,false,false,0,,
TXN-004632,2026-01-27T14:22:39.737Z,326.92,Restaurant,Los Angeles,Discover,ATM,Mobile App,false,false,0,,
TXN-004633,2025-12-10T21:35:55.737Z,1175.31,Online Shopping,Chicago,Mastercard,Contactless,ATM Machine,false,false,1,,
TXN-004634,2026-01-01T04:24:01.737Z,346.26,ATM Withdrawal,Miami,Mastercard,Online,POS Terminal,true,false,0,,
TXN-004635,2025-12-25T03:53:38.737Z,190.86,Grocery,New York,Amex,ATM,ATM Machine,false,false,0,,
TXN-004636,2026-01-14T14:42:29.737Z,107.4,Entertainment,Chicago,Amex,In-Store,Web Browser,false,false,0,,
TXN-004637,2026-01-04T14:33:32.737Z,11.12,Online Shopping,San Francisco,Mastercard,ATM,ATM Machine,false,false,0,,
